Job ID,Job Link,Resume Tried,Date listed,Date Tried,Assumed Reason,Stack Trace,External Job link,Screenshot Name
4092023169,https://www.linkedin.com/jobs/view/4092023169,Pending,2024-12-07 00:44:08.161941,2024-12-07 00:45:08.298110,Required experience is high,"
About the job
Job Summary:
We are looking for an energetic Data Engineer join our team. In this role, you’ll work cross-functionally with business operations and to create and optimize workflow processes. 


Responsibilities:


Data Integration and Staging: Develop and maintain data pipelines using the Azure tech stack (Azure Data Factory, Synapse, Databricks) to manage and process large-scale pharmaceutical data for Customer 360 and targeted marketing efforts.
Platform Development: Support the IQVIA team in building a proprietary analytics platform for IQVIA’s pharmaceutical client, enabling independence from third-party vendors and enhancing their in-house capabilities.
Data Mart Management: Oversee data marts used to consolidate and integrate physician and patient data, serving commercial pharma applications rather than drug development.
Collaboration: Work closely with onshore and offshore team members to ensure timely and accurate project delivery. Join a team of 3-4 engineers supporting one client, with the possibility of collaborating with other teams on larger initiatives.
MUST HAVES:
Experience: 3-7 years of data engineering experience, with a focus on Azure cloud tools (Azure Data Factory, Synapse, Databricks).
Industry Knowledge: Background in commercial pharma data is preferred; experience with healthcare data will be considered.
Technical Skills: Proficiency in ETL processes, data warehousing, and managing large data sets.
Communication: Strong ability to work across onshore and offshore teams, adapting to time zone differences as needed


System Soft Technologies is a proud equal employment opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, national origin, disability status, sexual orientation, or any other characteristic protected by law.

We are committed to the full inclusion of all qualified individuals. If you are an individual with a disability or a disabled veteran, you may request a reasonable accommodation if you are unable or limited in your ability to access job openings or apply for a job on this site as a result of your disability. You can request reasonable accommodations by contacting us at talent.acquisition@sstech.us.

Experience required 3 > Current Experience 1. Skipping this job!
",Skipped,Not Available
4087800971,https://www.linkedin.com/jobs/view/4087800971,Pending,2024-12-04 00:45:20.265161,2024-12-07 00:45:20.481294,Required experience is high,"
About the job
About the Company


Intellect Design Arena Ltd is an enterprise-grade financial technology leader, providing composable and intelligent solutions for futuristic global financial institutions across 57 countries. Intellect’s revolutionary First Principles Thinking-based Enterprise Connected Intelligence Platform, eMACH.ai, is the most comprehensive, composable, and intelligent open finance platform in the world. With an impressive array of 329 microservices, 535 events, and over 1757 APIs, eMACH.ai enables financial institutions to design and deploy future-ready technology solutions that provide a significant global competitive edge.


About the Role

Job Title: Java Fullstack Developer
Experience: 5 to 8 Years
Location: Hyderabad(Work From Office)

We are seeking a Java Fullstack Developer to join our team with 5-8 years of experience. The ideal candidate will be responsible for developing and implementing user-friendly web applications and software solutions using Java technologies. If you have a passion for technology and a desire to work in a dynamic and innovative environment, we would love to hear from you.


Responsibilities


Design, develop, and maintain user-friendly web applications and software solutions using Java technologies
Collaborate with cross-functional teams to identify and prioritize product features and enhancements
Participate in the full software development life cycle, including requirements gathering, design, development, testing, deployment, and maintenance
Troubleshoot and resolve technical issues as needed
Stay up-to-date with emerging trends and technologies in software development
Identify and analyze user requirements
Prioritize, assign and execute tasks throughout the software development life cycle
Write well-designed, efficient code
Review, test and debug team members code

 Skills and Qualifications


5-8 years of experience in Java development
Strong knowledge of Java, Spring Boot, Microservices, Hibernate, Kafka and other Java frameworks
Proficiency in front-end technologies such as HTML, CSS, JavaScript, and JQuery
Experience with Angular/Angular Js, ReactJs/ NodeJs or other JavaScript frameworks
Hands-on experience in Oracle (SQL, Stored Procedures, Functions, Packages)
Hands on experience in UNIX fundamentals
Knowledge and familiarity with Cloud based development (Docker, Kubernetes, Kafka, Machine Learning) is a plus
Exposure to code quality metrics is mandatory (SonarQube Coding Standards, Vulnerability Assessment)
Familiarity with Agile software development methodologies
Excellent problem-solving and analytical skills
Strong communication and collaboration skills
Bachelor's or Master's degree in Computer Science or a related field
Preferrably lessthan 15 days Notice Period

Experience required 5 > Current Experience 3. Skipping this job!
",Skipped,Not Available
4091819645,https://www.linkedin.com/jobs/view/4091819645,Pending,2024-12-06 13:45:26.089506,2024-12-07 00:45:26.228184,Found a Bad Word in About Job,"
About the job
Job Overview:

We are looking for a highly skilled Software Developer to design, develop, and maintain software applications that meet our clients' needs. The candidate should have a passion for coding, innovation, and continuous learning.

Roles and Responsibilities:

Develop high-quality software design and architecture.
Write well-designed, efficient, and testable code.
Perform software testing to ensure responsiveness and efficiency.
Troubleshoot and debug applications to optimize performance.
Collaborate with team members to define, design, and deliver new functionalities.
Adhere to project deadlines and manage multiple tasks efficiently.
Maintain and improve the codebase for scalability and reliability.
Required Skills:
Strong programming skills in Java, Python, .NET, or PHP.
Proficiency in HTML, CSS, JavaScript, and front-end frameworks (e.g., React, Angular).
Familiarity with RESTful APIs and microservices architecture.
Knowledge of database systems like SQL, NoSQL, MongoDB.
Hands-on experience with Git or other version control systems.
Understanding of basic software security principles.
Strong analytical and problem-solving skills.
Preferred Qualifications:
Bachelor’s degree in Computer Science, Information Technology, or a related field.
Experience with mobile app development (Android/iOS) is a plus.
Knowledge of cloud services (AWS, Azure).
Familiarity with Agile methodologies.
Perks and Benefits:
Flexible work hours with a remote-first approach.
Competitive salary and performance bonuses.
Opportunities for professional development and skill enhancement.
Work with a talented team on exciting projects.

Contains bad word "".NET"". Skipping this job!
",Skipped,Not Available
4087384907,https://www.linkedin.com/jobs/view/4087384907,Pending,2024-12-03 00:49:39.313786,2024-12-07 00:49:39.431866,Found a Bad Word in About Job,"
About the job
THE JOB
The Sr. Software Engineer requires a solid understanding of software engineering methodologies and architectural patterns. As our newly hired Software Engineer, you will play a key role in writing extensive front-end and database code. You will focus on front end UI, database development and back-end engineering while integrating multiple Ticketmaster products into the Archtics platform. You will also help to advance our technical modernization agenda by working closely with our partner and architecture Tech teams. We believe in solving complex issues through collaboration and teamwork, so being a team player is a key characteristic that we look for in our engineers.

WHAT YOU WILL BE DOING
Participate in designing, estimating effort, coding (PowerBuilder), coding (DB Objects), testing, debugging, configuring, integrating and documenting new features/enhancements
Creating functional documents of existing PowerBuilder code
You will be working with a team of senior engineers and architects implementing application design into functional code
Review, understand, and contribute to a large existing codebase, including new features, refactoring as needed, and debugging
You’ll be generating or updating documentation that describes the end-to-end system flow and visually conceptualizes system architectures and entity relationships
You’ll be working closely with product and program managers to understand requirements and advance our agile development practices. Communication is a major aspect of this role.
Maintain strong fundamental programming and developer skills with an ability to learn new technologies quickly and efficiently

WHAT YOU NEED TO KNOW (or TECHNICAL SKILLS/COMPETENCIES)
A minimum of a Bachelor’s degree in a technical discipline (Computer Science, Information 
Technology etc.)
7 or more years of direct experience in working with Appeon PowerBuilder, preferably version 2022.
Experience with creating CI/CD pipelines for deployments
Experience with database application development in SQL and Transact-SQL
Experience with C#, .NET Core is a plus
Very good understanding of Relational Database schema, including tables and views, queries (joins, 
sub-selects, group by, union), inserts, updates and deletes
Experience with open-source development tools (Maven, GIT)
Comfortable in Agile, Kanban, or similar modern development environments

Contains bad word "".NET"". Skipping this job!
",Skipped,Not Available
4087800971,https://www.linkedin.com/jobs/view/4087800971,Pending,2024-12-04 00:49:52.639117,2024-12-07 00:49:52.811400,Required experience is high,"
About the job
About the Company


Intellect Design Arena Ltd is an enterprise-grade financial technology leader, providing composable and intelligent solutions for futuristic global financial institutions across 57 countries. Intellect’s revolutionary First Principles Thinking-based Enterprise Connected Intelligence Platform, eMACH.ai, is the most comprehensive, composable, and intelligent open finance platform in the world. With an impressive array of 329 microservices, 535 events, and over 1757 APIs, eMACH.ai enables financial institutions to design and deploy future-ready technology solutions that provide a significant global competitive edge.


About the Role

Job Title: Java Fullstack Developer
Experience: 5 to 8 Years
Location: Hyderabad(Work From Office)

We are seeking a Java Fullstack Developer to join our team with 5-8 years of experience. The ideal candidate will be responsible for developing and implementing user-friendly web applications and software solutions using Java technologies. If you have a passion for technology and a desire to work in a dynamic and innovative environment, we would love to hear from you.


Responsibilities


Design, develop, and maintain user-friendly web applications and software solutions using Java technologies
Collaborate with cross-functional teams to identify and prioritize product features and enhancements
Participate in the full software development life cycle, including requirements gathering, design, development, testing, deployment, and maintenance
Troubleshoot and resolve technical issues as needed
Stay up-to-date with emerging trends and technologies in software development
Identify and analyze user requirements
Prioritize, assign and execute tasks throughout the software development life cycle
Write well-designed, efficient code
Review, test and debug team members code

 Skills and Qualifications


5-8 years of experience in Java development
Strong knowledge of Java, Spring Boot, Microservices, Hibernate, Kafka and other Java frameworks
Proficiency in front-end technologies such as HTML, CSS, JavaScript, and JQuery
Experience with Angular/Angular Js, ReactJs/ NodeJs or other JavaScript frameworks
Hands-on experience in Oracle (SQL, Stored Procedures, Functions, Packages)
Hands on experience in UNIX fundamentals
Knowledge and familiarity with Cloud based development (Docker, Kubernetes, Kafka, Machine Learning) is a plus
Exposure to code quality metrics is mandatory (SonarQube Coding Standards, Vulnerability Assessment)
Familiarity with Agile software development methodologies
Excellent problem-solving and analytical skills
Strong communication and collaboration skills
Bachelor's or Master's degree in Computer Science or a related field
Preferrably lessthan 15 days Notice Period

Experience required 5 > Current Experience 3. Skipping this job!
",Skipped,Not Available
4091819645,https://www.linkedin.com/jobs/view/4091819645,Pending,2024-12-06 13:50:02.117780,2024-12-07 00:50:02.249154,Found a Bad Word in About Job,"
About the job
Job Overview:

We are looking for a highly skilled Software Developer to design, develop, and maintain software applications that meet our clients' needs. The candidate should have a passion for coding, innovation, and continuous learning.

Roles and Responsibilities:

Develop high-quality software design and architecture.
Write well-designed, efficient, and testable code.
Perform software testing to ensure responsiveness and efficiency.
Troubleshoot and debug applications to optimize performance.
Collaborate with team members to define, design, and deliver new functionalities.
Adhere to project deadlines and manage multiple tasks efficiently.
Maintain and improve the codebase for scalability and reliability.
Required Skills:
Strong programming skills in Java, Python, .NET, or PHP.
Proficiency in HTML, CSS, JavaScript, and front-end frameworks (e.g., React, Angular).
Familiarity with RESTful APIs and microservices architecture.
Knowledge of database systems like SQL, NoSQL, MongoDB.
Hands-on experience with Git or other version control systems.
Understanding of basic software security principles.
Strong analytical and problem-solving skills.
Preferred Qualifications:
Bachelor’s degree in Computer Science, Information Technology, or a related field.
Experience with mobile app development (Android/iOS) is a plus.
Knowledge of cloud services (AWS, Azure).
Familiarity with Agile methodologies.
Perks and Benefits:
Flexible work hours with a remote-first approach.
Competitive salary and performance bonuses.
Opportunities for professional development and skill enhancement.
Work with a talented team on exciting projects.

Contains bad word "".NET"". Skipping this job!
",Skipped,Not Available
4092023169,https://www.linkedin.com/jobs/view/4092023169,Pending,2024-12-07 00:44:09.727291,2024-12-07 00:50:09.868078,Required experience is high,"
About the job
Job Summary:
We are looking for an energetic Data Engineer join our team. In this role, you’ll work cross-functionally with business operations and to create and optimize workflow processes. 


Responsibilities:


Data Integration and Staging: Develop and maintain data pipelines using the Azure tech stack (Azure Data Factory, Synapse, Databricks) to manage and process large-scale pharmaceutical data for Customer 360 and targeted marketing efforts.
Platform Development: Support the IQVIA team in building a proprietary analytics platform for IQVIA’s pharmaceutical client, enabling independence from third-party vendors and enhancing their in-house capabilities.
Data Mart Management: Oversee data marts used to consolidate and integrate physician and patient data, serving commercial pharma applications rather than drug development.
Collaboration: Work closely with onshore and offshore team members to ensure timely and accurate project delivery. Join a team of 3-4 engineers supporting one client, with the possibility of collaborating with other teams on larger initiatives.
MUST HAVES:
Experience: 3-7 years of data engineering experience, with a focus on Azure cloud tools (Azure Data Factory, Synapse, Databricks).
Industry Knowledge: Background in commercial pharma data is preferred; experience with healthcare data will be considered.
Technical Skills: Proficiency in ETL processes, data warehousing, and managing large data sets.
Communication: Strong ability to work across onshore and offshore teams, adapting to time zone differences as needed


System Soft Technologies is a proud equal employment opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, national origin, disability status, sexual orientation, or any other characteristic protected by law.

We are committed to the full inclusion of all qualified individuals. If you are an individual with a disability or a disabled veteran, you may request a reasonable accommodation if you are unable or limited in your ability to access job openings or apply for a job on this site as a result of your disability. You can request reasonable accommodations by contacting us at talent.acquisition@sstech.us.

Experience required 3 > Current Experience 1. Skipping this job!
",Skipped,Not Available
4087384907,https://www.linkedin.com/jobs/view/4087384907,Pending,2024-12-03 00:54:05.780981,2024-12-07 00:54:06.727398,Found a Bad Word in About Job,"
About the job
THE JOB
The Sr. Software Engineer requires a solid understanding of software engineering methodologies and architectural patterns. As our newly hired Software Engineer, you will play a key role in writing extensive front-end and database code. You will focus on front end UI, database development and back-end engineering while integrating multiple Ticketmaster products into the Archtics platform. You will also help to advance our technical modernization agenda by working closely with our partner and architecture Tech teams. We believe in solving complex issues through collaboration and teamwork, so being a team player is a key characteristic that we look for in our engineers.

WHAT YOU WILL BE DOING
Participate in designing, estimating effort, coding (PowerBuilder), coding (DB Objects), testing, debugging, configuring, integrating and documenting new features/enhancements
Creating functional documents of existing PowerBuilder code
You will be working with a team of senior engineers and architects implementing application design into functional code
Review, understand, and contribute to a large existing codebase, including new features, refactoring as needed, and debugging
You’ll be generating or updating documentation that describes the end-to-end system flow and visually conceptualizes system architectures and entity relationships
You’ll be working closely with product and program managers to understand requirements and advance our agile development practices. Communication is a major aspect of this role.
Maintain strong fundamental programming and developer skills with an ability to learn new technologies quickly and efficiently

WHAT YOU NEED TO KNOW (or TECHNICAL SKILLS/COMPETENCIES)
A minimum of a Bachelor’s degree in a technical discipline (Computer Science, Information 
Technology etc.)
7 or more years of direct experience in working with Appeon PowerBuilder, preferably version 2022.
Experience with creating CI/CD pipelines for deployments
Experience with database application development in SQL and Transact-SQL
Experience with C#, .NET Core is a plus
Very good understanding of Relational Database schema, including tables and views, queries (joins, 
sub-selects, group by, union), inserts, updates and deletes
Experience with open-source development tools (Maven, GIT)
Comfortable in Agile, Kanban, or similar modern development environments

Contains bad word "".NET"". Skipping this job!
",Skipped,Not Available
4087800971,https://www.linkedin.com/jobs/view/4087800971,Pending,2024-12-04 00:54:22.854149,2024-12-07 00:54:23.003029,Required experience is high,"
About the job
About the Company


Intellect Design Arena Ltd is an enterprise-grade financial technology leader, providing composable and intelligent solutions for futuristic global financial institutions across 57 countries. Intellect’s revolutionary First Principles Thinking-based Enterprise Connected Intelligence Platform, eMACH.ai, is the most comprehensive, composable, and intelligent open finance platform in the world. With an impressive array of 329 microservices, 535 events, and over 1757 APIs, eMACH.ai enables financial institutions to design and deploy future-ready technology solutions that provide a significant global competitive edge.


About the Role

Job Title: Java Fullstack Developer
Experience: 5 to 8 Years
Location: Hyderabad(Work From Office)

We are seeking a Java Fullstack Developer to join our team with 5-8 years of experience. The ideal candidate will be responsible for developing and implementing user-friendly web applications and software solutions using Java technologies. If you have a passion for technology and a desire to work in a dynamic and innovative environment, we would love to hear from you.


Responsibilities


Design, develop, and maintain user-friendly web applications and software solutions using Java technologies
Collaborate with cross-functional teams to identify and prioritize product features and enhancements
Participate in the full software development life cycle, including requirements gathering, design, development, testing, deployment, and maintenance
Troubleshoot and resolve technical issues as needed
Stay up-to-date with emerging trends and technologies in software development
Identify and analyze user requirements
Prioritize, assign and execute tasks throughout the software development life cycle
Write well-designed, efficient code
Review, test and debug team members code

 Skills and Qualifications


5-8 years of experience in Java development
Strong knowledge of Java, Spring Boot, Microservices, Hibernate, Kafka and other Java frameworks
Proficiency in front-end technologies such as HTML, CSS, JavaScript, and JQuery
Experience with Angular/Angular Js, ReactJs/ NodeJs or other JavaScript frameworks
Hands-on experience in Oracle (SQL, Stored Procedures, Functions, Packages)
Hands on experience in UNIX fundamentals
Knowledge and familiarity with Cloud based development (Docker, Kubernetes, Kafka, Machine Learning) is a plus
Exposure to code quality metrics is mandatory (SonarQube Coding Standards, Vulnerability Assessment)
Familiarity with Agile software development methodologies
Excellent problem-solving and analytical skills
Strong communication and collaboration skills
Bachelor's or Master's degree in Computer Science or a related field
Preferrably lessthan 15 days Notice Period

Experience required 5 > Current Experience 3. Skipping this job!
",Skipped,Not Available
4091819645,https://www.linkedin.com/jobs/view/4091819645,Pending,2024-12-06 13:54:31.914522,2024-12-07 00:54:32.078400,Found a Bad Word in About Job,"
About the job
Job Overview:

We are looking for a highly skilled Software Developer to design, develop, and maintain software applications that meet our clients' needs. The candidate should have a passion for coding, innovation, and continuous learning.

Roles and Responsibilities:

Develop high-quality software design and architecture.
Write well-designed, efficient, and testable code.
Perform software testing to ensure responsiveness and efficiency.
Troubleshoot and debug applications to optimize performance.
Collaborate with team members to define, design, and deliver new functionalities.
Adhere to project deadlines and manage multiple tasks efficiently.
Maintain and improve the codebase for scalability and reliability.
Required Skills:
Strong programming skills in Java, Python, .NET, or PHP.
Proficiency in HTML, CSS, JavaScript, and front-end frameworks (e.g., React, Angular).
Familiarity with RESTful APIs and microservices architecture.
Knowledge of database systems like SQL, NoSQL, MongoDB.
Hands-on experience with Git or other version control systems.
Understanding of basic software security principles.
Strong analytical and problem-solving skills.
Preferred Qualifications:
Bachelor’s degree in Computer Science, Information Technology, or a related field.
Experience with mobile app development (Android/iOS) is a plus.
Knowledge of cloud services (AWS, Azure).
Familiarity with Agile methodologies.
Perks and Benefits:
Flexible work hours with a remote-first approach.
Competitive salary and performance bonuses.
Opportunities for professional development and skill enhancement.
Work with a talented team on exciting projects.

Contains bad word "".NET"". Skipping this job!
",Skipped,Not Available
4087800971,https://www.linkedin.com/jobs/view/4087800971,Pending,2024-12-04 01:00:44.161257,2024-12-07 01:00:44.302063,Required experience is high,"
About the job
About the Company


Intellect Design Arena Ltd is an enterprise-grade financial technology leader, providing composable and intelligent solutions for futuristic global financial institutions across 57 countries. Intellect’s revolutionary First Principles Thinking-based Enterprise Connected Intelligence Platform, eMACH.ai, is the most comprehensive, composable, and intelligent open finance platform in the world. With an impressive array of 329 microservices, 535 events, and over 1757 APIs, eMACH.ai enables financial institutions to design and deploy future-ready technology solutions that provide a significant global competitive edge.


About the Role

Job Title: Java Fullstack Developer
Experience: 5 to 8 Years
Location: Hyderabad(Work From Office)

We are seeking a Java Fullstack Developer to join our team with 5-8 years of experience. The ideal candidate will be responsible for developing and implementing user-friendly web applications and software solutions using Java technologies. If you have a passion for technology and a desire to work in a dynamic and innovative environment, we would love to hear from you.


Responsibilities


Design, develop, and maintain user-friendly web applications and software solutions using Java technologies
Collaborate with cross-functional teams to identify and prioritize product features and enhancements
Participate in the full software development life cycle, including requirements gathering, design, development, testing, deployment, and maintenance
Troubleshoot and resolve technical issues as needed
Stay up-to-date with emerging trends and technologies in software development
Identify and analyze user requirements
Prioritize, assign and execute tasks throughout the software development life cycle
Write well-designed, efficient code
Review, test and debug team members code

 Skills and Qualifications


5-8 years of experience in Java development
Strong knowledge of Java, Spring Boot, Microservices, Hibernate, Kafka and other Java frameworks
Proficiency in front-end technologies such as HTML, CSS, JavaScript, and JQuery
Experience with Angular/Angular Js, ReactJs/ NodeJs or other JavaScript frameworks
Hands-on experience in Oracle (SQL, Stored Procedures, Functions, Packages)
Hands on experience in UNIX fundamentals
Knowledge and familiarity with Cloud based development (Docker, Kubernetes, Kafka, Machine Learning) is a plus
Exposure to code quality metrics is mandatory (SonarQube Coding Standards, Vulnerability Assessment)
Familiarity with Agile software development methodologies
Excellent problem-solving and analytical skills
Strong communication and collaboration skills
Bachelor's or Master's degree in Computer Science or a related field
Preferrably lessthan 15 days Notice Period

Experience required 5 > Current Experience 3. Skipping this job!
",Skipped,Not Available
4091819645,https://www.linkedin.com/jobs/view/4091819645,Pending,2024-12-06 14:00:53.790187,2024-12-07 01:00:53.971508,Found a Bad Word in About Job,"
About the job
Job Overview:

We are looking for a highly skilled Software Developer to design, develop, and maintain software applications that meet our clients' needs. The candidate should have a passion for coding, innovation, and continuous learning.

Roles and Responsibilities:

Develop high-quality software design and architecture.
Write well-designed, efficient, and testable code.
Perform software testing to ensure responsiveness and efficiency.
Troubleshoot and debug applications to optimize performance.
Collaborate with team members to define, design, and deliver new functionalities.
Adhere to project deadlines and manage multiple tasks efficiently.
Maintain and improve the codebase for scalability and reliability.
Required Skills:
Strong programming skills in Java, Python, .NET, or PHP.
Proficiency in HTML, CSS, JavaScript, and front-end frameworks (e.g., React, Angular).
Familiarity with RESTful APIs and microservices architecture.
Knowledge of database systems like SQL, NoSQL, MongoDB.
Hands-on experience with Git or other version control systems.
Understanding of basic software security principles.
Strong analytical and problem-solving skills.
Preferred Qualifications:
Bachelor’s degree in Computer Science, Information Technology, or a related field.
Experience with mobile app development (Android/iOS) is a plus.
Knowledge of cloud services (AWS, Azure).
Familiarity with Agile methodologies.
Perks and Benefits:
Flexible work hours with a remote-first approach.
Competitive salary and performance bonuses.
Opportunities for professional development and skill enhancement.
Work with a talented team on exciting projects.

Contains bad word "".NET"". Skipping this job!
",Skipped,Not Available
4090087430,https://www.linkedin.com/jobs/view/4090087430,Pending,2024-12-04 01:01:02.182404,2024-12-07 01:01:02.364153,Required experience is high,"
About the job
Who We Are:
We are a Digital Customer Experience organization, with a comprehensive coverage of IT Services from Traditional Services to Next Gen Digital Services. At TELUS International, we focus on lean, agile, human-centered design. We have been in the technology business since 2002, with HQs in California, USA. TELUS International also invests in R&D where innovators, researchers and visionaries collaborate to explore emerging customer experience tech to disrupt the future.
We are about 70,000 employees working across 35 delivery centers across Asia, Europe, North America & Near shore in Central America & Canada.
We are focused on enabling Digital Transformation for our customers by driving Innovation & Automation through self-service options like AI Bots, Robotic Process Automation etc. for hyper personalized, secure, on demand, and elastic solutions. Our workforce is connected to drive customer experience in Media & Communications, Travel & Hospitality, eCommerce, Technology, Fintech & Financial services & Healthcare domains.

How we Help you Grow:
Our development programmers are designed to promote technical growth, enhance leadership and relationship skills across individuals. To stimulate your career growth, a vast array of in-house training programs which are listed below, but not limited to:-

Job Title: Python-AIML Engineer(Data Science)
Work Mode: Hybrid
Years of Exp: 2.5- 5 year
Shift Time: General Shift

Immediate Joiners Preferred

JOB SUMMARY
We are looking for a Senior Developer, Chatbot Python Engineer to join our team. In this role, you will be responsible for developing and maintaining our AI system. You will work closely with other engineers to design, develop, and deploy new features. You will also be responsible for enabling testing and debugging the system.
Responsibilities:
Develop and maintain our bot AI 
Work closely with other engineers to design, develop, and deploy new features
Test and debug the system
Monitor the system for performance and scalability issues
Work with other teams to integrate the chatbot with our other systems
Stay up-to-date on the latest Generative AI, LLM Models, NLP technologies
Must have :
Exposure to LLM Models and at least one of leading LLM frameworks 
Bachelor's degree in Computer Science or related field
3+ years of experience in Chatbot development
Experience with Python, Redis, gRPC, REST 
Experience with AI frameworks such as spaCy, NLTK, or Rasa
Experience with dockers, VMs and containers
Experience with cloud computing platforms such as AWS/GCP/Azure
Excellent problem-solving and analytical skills
Strong communication and teamwork skills
Ability to work independently and as part of a team
Good to have:
If you are a talented and experienced Python AI-ML developer, we encourage you to apply for this exciting opportunity.

How will this opportunity be a catalyst in your career graph?
To stimulate your career growth, a vast array of in-house training programs which are listed below, but not limited to:-
Trending technical skills
Business domain & customer interaction
Behavioral & effective communication
Transparent work culture to lift your ideas & initiatives at enterprise level & investment to execute successfully.

Equal Opportunity Employer:
At TELUS International, we are proud to be an equal opportunity employer and are committed to creating a diverse and inclusive workplace. All aspects of employment, including the decision to hire and promote, are based on applicants’ qualifications, merits, competence, and performance without regard to any characteristic related to diversity.

Experience required 5 > Current Experience 1. Skipping this job!
",Skipped,Not Available
4087628357,https://www.linkedin.com/jobs/view/4087628357,resume-9.pdf,2024-12-04 01:01:08.115035,2024-12-07 01:02:30.989753,Problem in Easy Applying,"Message: stale element reference: stale element not found in the current frame
  (Session info: chrome=131.0.6778.109); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#stale-element-reference-exception
Stacktrace:
0   chromedriver                        0x000000010c5bce82 chromedriver + 6696578
1   chromedriver                        0x000000010c5b4c9a chromedriver + 6663322
2   chromedriver                        0x000000010bfbce3e chromedriver + 405054
3   chromedriver                        0x000000010bfc30e2 chromedriver + 430306
4   chromedriver                        0x000000010bfc58b8 chromedriver + 440504
5   chromedriver                        0x000000010bfc5984 chromedriver + 440708
6   chromedriver                        0x000000010c00d3e1 chromedriver + 734177
7   chromedriver                        0x000000010c00dd11 chromedriver + 736529
8   chromedriver                        0x000000010c001733 chromedriver + 685875
9   chromedriver                        0x000000010c03289d chromedriver + 886941
10  chromedriver                        0x000000010c0011c8 chromedriver + 684488
11  chromedriver                        0x000000010c032a2e chromedriver + 887342
12  chromedriver                        0x000000010c0553f4 chromedriver + 1029108
13  chromedriver                        0x000000010c032613 chromedriver + 886291
14  chromedriver                        0x000000010bfff950 chromedriver + 678224
15  chromedriver                        0x000000010c00034e chromedriver + 680782
16  chromedriver                        0x000000010c58a770 chromedriver + 6489968
17  chromedriver                        0x000000010c58d219 chromedriver + 6500889
18  chromedriver                        0x000000010c58cd3b chromedriver + 6499643
19  chromedriver                        0x000000010c58d6a5 chromedriver + 6502053
20  chromedriver                        0x000000010c575524 chromedriver + 6403364
21  chromedriver                        0x000000010c58d98f chromedriver + 6502799
22  chromedriver                        0x000000010c566954 chromedriver + 6342996
23  chromedriver                        0x000000010c5a5378 chromedriver + 6599544
24  chromedriver                        0x000000010c5a5535 chromedriver + 6599989
25  chromedriver                        0x000000010c5b4868 chromedriver + 6662248
26  libsystem_pthread.dylib             0x00007ff818878514 _pthread_start + 125
27  libsystem_pthread.dylib             0x00007ff81887402f thread_start + 15
",Easy Applied,Not Available
4087384907,https://www.linkedin.com/jobs/view/4087384907,Pending,2024-12-03 01:05:14.523790,2024-12-07 01:05:14.616773,Found a Bad Word in About Job,"
About the job
THE JOB
The Sr. Software Engineer requires a solid understanding of software engineering methodologies and architectural patterns. As our newly hired Software Engineer, you will play a key role in writing extensive front-end and database code. You will focus on front end UI, database development and back-end engineering while integrating multiple Ticketmaster products into the Archtics platform. You will also help to advance our technical modernization agenda by working closely with our partner and architecture Tech teams. We believe in solving complex issues through collaboration and teamwork, so being a team player is a key characteristic that we look for in our engineers.

WHAT YOU WILL BE DOING
Participate in designing, estimating effort, coding (PowerBuilder), coding (DB Objects), testing, debugging, configuring, integrating and documenting new features/enhancements
Creating functional documents of existing PowerBuilder code
You will be working with a team of senior engineers and architects implementing application design into functional code
Review, understand, and contribute to a large existing codebase, including new features, refactoring as needed, and debugging
You’ll be generating or updating documentation that describes the end-to-end system flow and visually conceptualizes system architectures and entity relationships
You’ll be working closely with product and program managers to understand requirements and advance our agile development practices. Communication is a major aspect of this role.
Maintain strong fundamental programming and developer skills with an ability to learn new technologies quickly and efficiently

WHAT YOU NEED TO KNOW (or TECHNICAL SKILLS/COMPETENCIES)
A minimum of a Bachelor’s degree in a technical discipline (Computer Science, Information 
Technology etc.)
7 or more years of direct experience in working with Appeon PowerBuilder, preferably version 2022.
Experience with creating CI/CD pipelines for deployments
Experience with database application development in SQL and Transact-SQL
Experience with C#, .NET Core is a plus
Very good understanding of Relational Database schema, including tables and views, queries (joins, 
sub-selects, group by, union), inserts, updates and deletes
Experience with open-source development tools (Maven, GIT)
Comfortable in Agile, Kanban, or similar modern development environments

Contains bad word "".NET"". Skipping this job!
",Skipped,Not Available
